ID,soum
0,96.24490591953173
1,228.04971180406153
2,359.30136537335454
3,61.459672800123016
4,367.45825654752264
5,261.03932757315
6,643.6631109571775
7,782.8326065649837
8,943.5303301419361
9,55.922956793743595
10,133.00115916809563
11,103.36484032449476
12,273.90127096972043
13,55.18838786552974
14,402.0705372023674
15,636.5656318178914
16,90.59921846295845
17,239.5658311863775
18,77.64860972542452
19,1015.5658797600058
20,89.68970801645882
21,69.00915001282479
22,612.7863552068695
23,186.93936196775678
24,64.78044868835005
25,383.5496429552369
26,419.4188893005007
27,273.1244937309357
28,92.32984249105186
29,90.19677940707203
30,128.74063260479772
31,56.394285386155005
32,520.24819366368
33,185.91495963050698
34,469.9073437391232
35,398.6448047921713
36,1365.351988240414
37,1025.3996763385405
38,90.64548381288719
39,637.08722112788
40,422.48799456640734
41,535.4065727592833
42,132.1043957277962
43,88.16261301989215
44,182.07383629410072
45,83.20781948790244
46,411.79611169449504
47,50.87161047147839
48,418.8344170136029
49,712.2144409680797
50,1498.1737391139584
51,76.61345099101553
52,61.80351743160824
53,722.7725807319196
54,230.95697853384743
55,417.11408799878893
56,837.8396137382014
57,184.9183877123424
58,585.088740120173
59,100.6996402421187
60,88.57393227430988
61,419.2528252502536
62,106.97296539209812
63,460.5856204771362
64,650.2012030013095
65,108.06813027847859
66,776.988734331266
67,664.2532354215583
68,40.69579799463045
69,553.7831006330337
70,249.76652173588832
71,84.8416714639459
72,585.2043306040989
73,116.88898503335788
74,324.6733017165912
75,118.18704437046149
76,792.673984462991
77,149.379039245714
78,413.9234643355702
79,389.5755111853256
80,57.30135471418142
81,74.86141765372695
82,83.33754126950473
83,970.0073603968542
84,107.10906674358071
85,918.859383440533
86,614.2201025079337
87,496.42940937590373
88,543.0039740677494
89,90.95808402415668
90,273.4751562894845
91,152.7995670214766
92,43.289319723572554
93,546.2413033305025
94,47.02260408661658
95,939.858399698333
96,556.2380138346725
97,58.36386429182019
98,283.6710299044528
99,491.96303991969233
100,432.4701478934817
101,1184.1750337305875
102,579.1228571366294
103,291.19822560992884
104,552.9277238999874
105,508.1228427159169
106,92.78154810601467
107,207.65081397770132
108,86.81345258544746
109,954.3822624140348
110,376.2168270461791
111,168.62125429489254
112,142.2282839567667
113,884.5488637027215
114,129.79929645713332
115,694.1836628280698
116,178.64444099824732
117,582.1255097276301
118,182.36264280066007
119,279.4766956289675
120,214.1456187238464
121,497.57321937538785
122,586.5290621813997
123,165.06517295533
124,51.693086213837795
125,254.96949319705504
126,1081.0329911150886
127,58.243428102835324
128,59.38069295351548
129,901.7314230481991
130,1638.5447415531235
131,88.57838942184955
132,73.31913623988865
133,570.7024268758505
134,75.98120688399885
135,221.40989681909224
136,291.795957051009
137,199.84416706622048
138,1131.8692255652504
139,180.1840569019074
140,164.82548928492795
141,88.6740996214717
142,456.91327125600344
143,54.46164738444935
144,531.3716884866108
145,121.81298487276166
146,66.34583762287102
147,85.73611304325932
148,481.92456153330704
149,68.98100511652063
150,422.59843171599357
151,171.23994435781105
152,466.03495024082207
153,81.78854802121049
154,553.798468042106
155,1666.7278379778008
156,470.531038639329
157,434.915212408563
158,218.9130973386208
159,244.85928737095722
160,178.42829452407827
161,802.8935940395636
162,121.70332731905627
163,784.7668581525127
164,58.967337481263144
165,182.0576898581233
166,651.1951400092764
167,94.04189110784804
168,596.1126532085997
169,114.79174986310531
170,547.7651535062196
171,193.83850596309242
172,620.4282475899261
173,532.4896876748955
174,1724.71558651691
175,114.21707445873464
176,189.44432450437898
177,1480.4859504865346
178,99.7604088277057
179,230.38514333712828
180,87.16109323577079
181,312.0774447787924
182,179.3196796071329
183,93.23788759495949
184,669.8060759777435
185,185.74033234371285
186,505.1281542380908
187,425.8960312508829
188,86.90023350220699
189,755.6179219577731
190,200.92525371435028
191,190.51356402167937
192,70.64920226228578
193,96.1965238219174
194,410.76582512856305
195,641.7626527294867
196,180.84779186863574
197,563.4009192995395
198,120.07849811563315
199,329.87113143539057
200,533.6019405228303
201,215.33259686717872
202,460.647486802803
203,690.2878511232607
204,115.9621117956129
205,259.89571279459204
206,1305.4251552961898
207,1231.6286018276587
208,122.37491656929356
209,575.2694337649525
210,1366.781373835845
211,76.05242102848898
212,50.94564731357184
213,285.8189174226376
214,1161.0898172839643
215,397.0635113379062
216,159.9011157275338
217,306.02103199820453
218,96.54728653972273
219,1001.8504447974534
220,139.19072804528054
221,48.0209667066471
222,56.11809381491192
223,97.82946106827518
224,464.5200248573816
225,184.77957270787397
226,1233.1505380740323
227,63.62946963593773
228,85.27742104604621
229,308.086755512066
230,328.41966193618964
231,337.4428146800067
232,868.7626591601065
233,523.3965988360404
234,93.01957808543638
235,313.6088653721114
236,107.43965880316394
237,1318.7983018580305
238,74.21447193218981
239,66.11180538036436
240,1405.062832819247
241,97.8264412917776
242,94.50012390461691
243,559.6803211353701
244,85.90559843722795
245,57.88508277863633
246,100.86411311136186
247,272.8443834248807
248,52.20917814463108
249,775.7076685261618
250,338.06659310488624
251,340.8391567419319
252,597.5477131803516
253,860.1538888540495
254,865.526394210894
255,447.04146317434794
256,477.37509427235364
257,68.75181434590854
258,434.98868522329315
259,424.7145693036607
260,120.4580711027977
261,334.89576338508954
262,67.49651806074726
263,1576.3284847526556
264,86.90023350220699
265,272.8443834248807
266,70.43578029596307
267,93.53034702240882
268,254.3061628208638
269,50.56136961147017
270,104.05284709166568
271,274.8193339443281
272,1714.6862692762325
273,113.27947236791528
274,290.70843638467164
275,410.76582512856305
276,338.2700457518421
277,267.4295417590697
278,439.3825495209425
279,295.02953950766926
280,1206.5903221640087
281,101.70585639889111
282,74.86141765372695
283,256.29320547998407
284,1551.439906454892
285,254.51179308691707
286,526.7839858591713
287,529.5843500355065
288,80.82762670485303
289,1377.0971831155302
290,148.3266366909425
291,973.0824564899887
292,67.61907351859819
293,767.8794914234599
294,1515.7694751296926
295,742.3520827501382
296,1691.265748193598
297,565.0106424683494
298,346.4455154541557
299,939.8296776277491
300,214.80070052368126
301,161.13170205674624
302,422.5698421493798
303,231.17998222416185
304,125.6500511380849
305,302.1280800233682
306,245.65377208202818
307,178.64444099824732
308,156.7073351081076
309,1343.5307090815477
310,159.31860133907162
311,41.12200112768622
312,526.3214719743193
313,66.34583762287102
314,754.0963621695977
315,895.491949662792
316,89.85239895100773
317,161.7538659244486
318,1122.7424067393536
319,503.90006699517437
320,252.97773777557748
321,655.4418311105183
322,681.112726569899
323,1390.8098672565243
324,249.9798033099786
325,986.6426473572084
326,883.0736123515408
327,495.15090505957176
328,122.05505309830684
329,667.8403496873921
330,180.89520815043716
331,171.39789350320655
332,623.1162482090839
333,475.19255108502824
334,191.5302846114098
335,324.75085496315546
336,963.9271939519896
337,82.19128431308178
338,92.41063779513854
339,117.21224937040265
340,46.63805278328089
341,48.0209667066471
342,335.6264315090566
343,356.3791022705251
344,419.2528252502536
345,93.97542525562073
346,362.21853259752345
347,60.888150003006466
348,220.6947089345785
349,422.0481549469205
350,89.85135541561752
351,312.3086404831013
352,310.37703973332157
353,311.57958845327903
354,558.9901903134156
355,554.9656172250573
356,65.74877137360446
357,123.1920388779957
358,153.05453826408166
359,596.8450282774182
360,168.08585315783415
361,131.4345876183233
362,76.34088987220377
363,144.68337563420994
364,82.85763598165948
365,47.62164997658027
366,60.202109758340015
367,88.42862466874757
368,659.0330832855359
369,744.4039502727097
370,184.41045587826832
371,78.96531264991961
372,427.08421971483796
373,1190.8492652578877
374,362.05696255051237
375,119.07118207459902
376,97.7764519928375
377,775.7076685261618
378,390.0622227189999
379,157.77376220717483
380,234.39360153830955
381,530.4228168048678
382,589.5503958095661
383,1156.9089111207304
384,69.7089571215208
385,473.5394318816316
386,409.2864253910461
387,1582.7158378720196
388,169.85481683929493
389,86.77520215006761
390,66.74225025560153
391,101.12871322126671
392,560.7375063811623
393,80.71240021311286
394,165.04868301946567
395,67.61041322679831
396,297.2486447419235
397,281.28265897493293
398,394.8585482718161
399,55.21093508617546
400,1444.2125610500361
401,427.6257224302192
402,157.426966353
403,349.9433924266949
404,1094.651222846895
405,62.939095465191954
406,217.2158237835903
407,437.704227470777
408,261.9924239934388
409,194.07984868843772
410,64.07788299004415
411,209.52923419340527
412,709.9243573620984
413,115.58863573404417
414,67.62452959699355
415,140.36769451709614
416,669.5340055797536
417,544.4413444489082
418,76.71975080436562
419,114.45328224310711
420,101.67996320157306
421,60.74851924104668
422,631.273695947943
423,177.3176412190735
424,88.43695916789355
425,88.0822122201323
426,447.04146317434794
427,269.02896535840307
428,163.42255134830248
429,971.6042744417217
430,731.5393004930701
431,99.54347452728389
432,520.4393645807636
433,105.59627027090022
434,144.37209794635214
435,1632.0964333422285
436,397.87082734686084
437,68.86722907942848
438,77.23084928228563
439,648.2345075332514
440,297.76345787909963
441,1168.301475712477
442,179.1139492225452
443,90.53402766973
444,245.49535076075858
445,79.17530739410417
446,466.27341028447654
447,138.01479476028007
448,656.3929405336904
449,1062.2260641788628
450,465.24786543449653
451,473.6762379867946
452,65.24189359767408
453,795.7524017371686
454,80.82799729706673
455,82.9303538500881
456,93.97542525562073
457,195.33657453561557
458,175.2726463726549
459,406.7660764162816
460,672.493278643615
461,267.34084311450204
462,50.31398716118156
463,61.79939277749915
464,742.3520827501382
465,864.949207351862
466,218.94374002983102
467,76.3592916799952
468,113.99813558867527
469,516.4295318510472
470,824.5385784855466
471,1336.4230509165675
472,58.623848816776544
473,512.0203702666422
474,80.61695276257008
475,260.2512069987323
476,327.64308627857463
477,586.1446433019476
478,185.53600913930632
479,728.6880339100335
480,715.4027444555506
481,389.58583686014185
482,191.00057412522918
483,948.0507009619823
484,419.3814083587484
485,1041.7698628694789
486,924.4567479217365
487,91.58232808023305
488,446.5285677758631
489,71.07678090956118
490,249.47249069467006
491,134.82252029681428
492,1206.6661974357548
493,92.94273048081395
494,284.9611091234898
495,90.89010134360912
496,129.99043536275104
497,985.7780829082292
498,182.40084612022608
499,647.5033556839519
500,82.716650902006
501,51.416524309986194
502,1147.158531860141
503,58.55942466538312
504,475.62111496841806
505,390.39212006551816
506,89.68970801645882
507,443.81813717617786
508,83.57067914986543
509,498.25465897063395
510,286.7898751871477
511,771.3238464721476
512,519.7546469771291
513,65.19387275401876
514,197.21403602995196
515,1230.7822709921254
516,380.56931510092375
517,1655.8939489420677
518,71.03101755297169
519,156.07988333858668
520,109.18962599953755
521,111.0122688292389
522,591.8526323086028
523,800.5750831471584
524,71.4113690208618
525,767.1847877048311
526,69.29162014705156
527,73.66488604348393
528,90.52545573357835
529,287.40804334061625
530,173.30442519007156
531,49.24471205370155
532,79.95800101540465
533,67.79846013292381
534,65.2082656139722
535,378.99176224196884
536,249.67393834560113
537,1180.131588179239
538,375.359214231388
539,56.82129263315339
540,129.0787386483022
541,615.4989852569568
542,145.7678312305265
543,53.31569826965885
544,51.5660244579754
545,724.1184392134337
546,447.19465220935035
547,59.15687388520643
548,63.995141972202866
549,768.9160784882574
550,492.7286956262499
551,456.13053124178543
552,1234.7898769674014
553,697.7714282763527
554,791.4477099951105
555,62.577717002893635
556,217.61409800186615
557,184.2161226339913
558,437.0082570237829
559,159.781289173919
560,162.61206741936132
561,1257.0139753802077
562,95.47192836945062
563,485.4242255623324
564,389.01142960882726
565,856.7461419700772
566,112.90504606382774
567,287.83643135191153
568,670.7408956612402
569,284.5803609729295
570,407.3742813552012
571,171.20499328108593
572,340.57319115516844
573,182.36264280066007
574,167.06269044556848
575,68.9356043624417
576,97.60962131573343
577,66.39352775223658
578,179.1139492225452
579,201.0219380681766
580,102.74906212186866
581,352.0774894691998
582,581.2414235738049
583,942.5239554628322
584,86.76495813114423
585,55.84261796671211
586,73.31913623988865
587,172.16592487482382
588,131.9418532092518
589,97.35307624439102
590,194.3571792485431
591,778.4786875026728
592,179.1139492225452
593,65.35578899419696
594,42.17615040255106
595,350.49241341936056
596,86.73605984350684
597,200.070273554347
598,138.70869767565014
599,234.31428814753372
600,1338.2775009041598
601,217.23611419473062
602,927.5068719849689
603,108.85928057110326
604,116.6058383206854
605,125.67748101479462
606,1163.5923398207465
607,1108.4488018515162
608,910.1133956910242
609,303.1396866880481
610,433.1415433010805
611,159.89133361775308
612,358.9898162233544
613,340.7465835421407
614,189.85683305772528
615,52.54673832231448
616,77.11360558709372
617,809.2499816320665
618,82.53433608185534
619,59.102096209449044
620,53.20678946419297
621,1043.2847967131297
622,42.70564644116958
623,102.90758566905515
624,74.017377006341
625,91.62143947719468
626,83.43112720528941
627,1003.9384698971844
628,82.15324755803692
629,100.10589717001952
630,66.4341957405857
631,83.56426885269082
632,1550.8343027364772
633,1108.1657787328377
634,202.4123116465236
635,157.42027206845165
636,163.65309247131154
637,1102.9484515503868
638,171.69043267550106
639,721.0466932157128
640,361.28187264820656
641,879.3497929547758
642,71.68432930021659
643,68.69010820831632
644,71.03342246605303
645,245.29776749986712
646,1040.2410242388269
647,78.40528897147063
648,52.55519579767471
649,118.58526462255747
650,616.2453447900027
651,620.1306698232099
652,1266.233211835469
653,1371.6492002960345
654,1666.6646253876104
655,67.22730917040013
656,274.2833976248107
657,44.87341988132361
658,500.63631562527394
659,48.25700047565766
660,191.4313705575928
661,830.7891232965114
662,501.9604484443182
663,70.68498743700823
664,519.7869427485737
665,345.3839417242847
666,213.00720305640863
667,494.4975876321264
668,95.06962308068597
669,119.57975952729522
670,126.51112458088903
671,73.79771544093015
672,457.7905840764587
673,777.9656051920362
674,248.48421825093277
675,770.325316647674
676,96.39575388556935
677,134.36183234452614
678,89.71166647212519
679,84.07801362292938
680,1219.5698527968686
681,300.2819448181221
682,138.70410937661134
683,839.3318329340007
684,499.718267928976
685,102.71741345668008
686,514.0844730366108
687,278.61775907884623
688,672.493278643615
689,604.2341454227201
690,1360.5343600826777
691,1060.0733634128287
692,526.4095647391775
693,70.040571399982
694,377.6734247496844
695,596.030884882136
696,286.15991861890404
697,504.2157563206339
698,491.0516880687404
699,44.03305505126611
700,61.53146744495101
701,84.35846586255745
702,354.6265952623915
703,109.90025435668534
704,609.0622483689071
705,232.97931130007547
706,868.7557637540322
707,866.2684315845784
708,53.97485280436278
709,95.99998558542941
710,435.15127002006614
711,480.1658334855242
712,359.5144569109581
713,65.46496202422857
714,321.7608762968207
715,60.35893274162027
716,50.58790666226473
717,59.2038794750832
718,195.44488381352505
719,567.0001468741
720,74.97101121143524
721,177.49031504541097
722,1084.587465844603
723,429.0516788177388
724,1696.2229391347068
725,514.1232796181821
726,260.86132562446875
727,271.049773425989
728,214.52061204996266
729,52.7363558150536
730,109.19536460309988
731,300.59842358962806
732,181.16845797212773
733,84.05622422289724
734,61.760142729724734
735,296.88694518806597
736,109.90025435668534
737,1485.92328143642
738,570.8042148740885
739,298.1596150309907
740,93.45672638059426
741,1604.7521180676677
742,179.1139492225452
743,1672.2214820785834
744,51.30068358749437
745,220.9871504488636
746,80.2965880959882
747,85.16297103764383
748,577.8363087832038
749,115.27540552903457
750,345.5805165923662
751,85.2862497706911
752,198.6815516263986
753,104.96753973356994
754,258.9813531019431
